m,n,poly,seed,sub_idx,matrix_idx,true_rank,target_k,selector,u_method,generation_ms,selection_ms,extraction_ms,u_ms,verification_ms,total_ms,fnorm,optimal_fnorm,error_ratio,score,u_bytes,status
4097,4150,true,0,15,3,513,102,matrix_norms,svd_pseudoinverse,154.313867000,1.772549000,0.143562000,17.262751000,0.759659000,19.938521000,0.001410554,0.000333385,4.231008998,1.000000000,41616,ok
4097,4150,true,0,15,3,513,102,randomized_range,intersection_inverse,154.313867000,6.201549000,0.151134000,0.621867000,0.709794000,7.684344000,0.016121080,0.000333385,48.355763767,1.000000000,41616,ok
4097,4150,true,0,15,3,513,102,randomized_range,svd_pseudoinverse,154.313867000,6.201549000,0.151134000,17.086990000,0.763573000,24.203246000,0.001410554,0.000333385,4.231008998,1.000000000,41616,ok
4097,4150,true,0,16,4,257,85,matrix_norms,intersection_inverse,154.313867000,1.751630000,0.107133000,0.391776000,0.695918000,2.946457000,0.151852310,0.000108166,1403.878010247,0.061258884,28900,ok
4097,4150,true,0,16,4,257,85,matrix_norms,svd_pseudoinverse,154.313867000,1.751630000,0.107133000,14.109620000,0.768715000,16.737098000,0.002733923,0.000108166,25.275181897,1.000000000,28900,ok
4097,4150,true,0,16,4,257,85,randomized_range,intersection_inverse,154.313867000,5.705093000,0.112529000,0.359868000,0.695480000,6.872970000,0.151852310,0.000108166,1403.878010247,0.061258884,28900,ok
4097,4150,true,0,16,4,257,85,randomized_range,svd_pseudoinverse,154.313867000,5.705093000,0.112529000,14.049268000,0.749782000,20.616672000,0.002733923,0.000108166,25.275181897,1.000000000,28900,ok
4097,4150,true,0,17,4,257,51,matrix_norms,intersection_inverse,154.313867000,1.722282000,0.110062000,0.130292000,0.667447000,2.630083000,0.056242932,0.000237490,236.822337391,0.219573882,10404,ok
4097,4150,true,0,17,4,257,51,matrix_norms,svd_pseudoinverse,154.313867000,1.722282000,0.110062000,7.562406000,0.696213000,10.090963000,0.001467177,0.000237490,6.177849310,1.000000000,10404,ok
4097,4150,true,0,17,4,257,51,randomized_range,intersection_inverse,154.313867000,4.548446000,0.131640000,0.125578000,0.640107000,5.445771000,0.056242932,0.000237490,236.822337391,0.219573882,10404,ok
4097,4150,true,0,17,4,257,51,randomized_range,svd_pseudoinverse,154.313867000,4.548446000,0.131640000,7.550891000,0.713298000,12.944275000,0.001467177,0.000237490,6.177849310,1.000000000,10404,ok
