m,n,poly,seed,sub_idx,matrix_idx,true_rank,target_k,selector,u_method,generation_ms,selection_ms,extraction_ms,u_ms,verification_ms,total_ms,fnorm,optimal_fnorm,error_ratio,score,u_bytes,status
4097,4150,false,1,15,3,513,102,randomized_range,intersection_inverse,154.329425000,6.192320000,0.144323000,0.571172000,0.695644000,7.603459000,0.214003295,0.013347575,16.033122314,1.000000000,41616,ok
4097,4150,false,1,15,3,513,102,randomized_range,svd_pseudoinverse,154.329425000,6.192320000,0.144323000,18.062357000,0.770731000,25.169731000,0.043070756,0.013347575,3.226860121,1.000000000,41616,ok
4097,4150,false,1,16,4,257,85,matrix_norms,intersection_inverse,154.329425000,1.744142000,0.111435000,0.390487000,0.701100000,2.947164000,0.099245653,0.001980891,50.101509850,1.000000000,28900,ok
4097,4150,false,1,16,4,257,85,matrix_norms,svd_pseudoinverse,154.329425000,1.744142000,0.111435000,14.844162000,0.785354000,17.485093000,0.007560019,0.001980891,3.816473324,1.000000000,28900,ok
4097,4150,false,1,16,4,257,85,randomized_range,intersection_inverse,154.329425000,5.735374000,0.141307000,0.389567000,0.689940000,6.956188000,0.099245653,0.001980891,50.101509850,1.000000000,28900,ok
4097,4150,false,1,16,4,257,85,randomized_range,svd_pseudoinverse,154.329425000,5.735374000,0.141307000,14.724331000,0.765273000,21.366285000,0.007560019,0.001980891,3.816473324,1.000000000,28900,ok
4097,4150,false,1,17,4,257,51,matrix_norms,intersection_inverse,154.329425000,1.768100000,0.104422000,0.135798000,0.672458000,2.680778000,0.250410289,0.009561076,26.190597486,1.000000000,10404,ok
4097,4150,false,1,17,4,257,51,matrix_norms,svd_pseudoinverse,154.329425000,1.768100000,0.104422000,7.884118000,0.720101000,10.476741000,0.031142164,0.009561076,3.257181993,1.000000000,10404,ok
4097,4150,false,1,17,4,257,51,randomized_range,intersection_inverse,154.329425000,4.547714000,0.110597000,0.121423000,0.636591000,5.416325000,0.250410289,0.009561076,26.190597486,1.000000000,10404,ok
4097,4150,false,1,17,4,257,51,randomized_range,svd_pseudoinverse,154.329425000,4.547714000,0.110597000,7.824466000,0.705225000,13.188002000,0.031142164,0.009561076,3.257181993,1.000000000,10404,ok
4097,4150,false,2,0,0,4097,341,matrix_norms,intersection_inverse,154.804612000,1.822332000,0.173101000,19.669819000,1.178247000,22.843499000,50.117557526,0.238158822,210.437543704,1.000000000,465124,ok
4097,4150,false,2,0,0,4097,341,matrix_norms,svd_pseudoinverse,154.804612000,1.822332000,0.173101000,102.707021000,1.356559000,106.059013000,0.625871539,0.238158822,2.627958661,1.000000000,465124,ok
4097,4150,false,2,0,0,4097,341,randomized_range,intersection_inverse,154.804612000,15.981193000,0.162665000,18.573753000,1.072707000,35.790318000,103.888694763,0.238158822,436.216025360,0.784015213,465124,ok
4097,4150,false,2,0,0,4097,341,randomized_range,svd_pseudoinverse,154.804612000,15.981193000,0.162665000,103.796140000,1.406088000,121.346086000,0.625432014,0.238158822,2.626113150,1.000000000,465124,ok
4097,4150,false,2,1,0,4097,204,matrix_norms,intersection_inverse,154.804612000,1.895593000,0.129449000,4.112588000,0.921402000,7.059032000,35.077217102,0.497880459,70.453090656,1.000000000,166464,ok
4097,4150,false,2,1,0,4097,204,matrix_norms,svd_pseudoinverse,154.804612000,1.895593000,0.129449000,52.178151000,1.080788000,55.283981000,1.126377821,0.497880459,2.262345913,1.000000000,166464,ok
4097,4150,false,2,1,0,4097,204,randomized_range,intersection_inverse,154.804612000,10.648462000,0.170369000,3.889324000,0.874085000,15.582240000,15.988382339,0.497880459,32.112893880,1.000000000,166464,ok
4097,4150,false,2,1,0,4097,204,randomized_range,svd_pseudoinverse,154.804612000,10.648462000,0.170369000,52.115885000,1.056542000,63.991258000,1.126953125,0.497880459,2.263501419,1.000000000,166464,ok
4097,4150,false,2,2,1,2049,170,matrix_norms,intersection_inverse,154.804612000,1.721324000,0.153235000,2.477781000,0.811844000,5.164184000,3.721091986,0.169633135,21.936115142,1.000000000,115600,ok
4097,4150,false,2,2,1,2049,170,matrix_norms,svd_pseudoinverse,154.804612000,1.721324000,0.153235000,36.238831000,0.857992000,38.971382000,0.444275558,0.169633135,2.619037592,1.000000000,115600,ok
4097,4150,false,2,2,1,2049,170,randomized_range,intersection_inverse,154.804612000,9.045640000,0.164159000,2.484599000,0.866978000,12.561376000,3.721091986,0.169633135,21.936115142,1.000000000,115600,ok
4097,4150,false,2,2,1,2049,170,randomized_range,svd_pseudoinverse,154.804612000,9.045640000,0.164159000,33.403324000,0.850800000,43.463923000,0.444275528,0.169633135,2.619037417,1.000000000,115600,ok
4097,4150,false,2,3,1,2049,102,matrix_norms,intersection_inverse,154.804612000,1.749850000,0.136237000,0.607603000,0.714393000,3.208083000,9.033086777,0.353119880,25.580793632,1.000000000,41616,ok
4097,4150,false,2,3,1,2049,102,matrix_norms,svd_pseudoinverse,154.804612000,1.749850000,0.136237000,18.604752000,0.767541000,21.258380000,0.793066144,0.353119880,2.245883591,1.000000000,41616,ok
4097,4150,false,2,3,1,2049,102,randomized_range,intersection_inverse,154.804612000,6.204437000,0.156630000,0.576836000,0.734271000,7.672174000,6.450534821,0.353119880,18.267266123,1.000000000,41616,ok
4097,4150,false,2,3,1,2049,102,randomized_range,svd_pseudoinverse,154.804612000,6.204437000,0.156630000,18.643794000,0.797971000,25.802832000,0.791832864,0.353119880,2.242391067,1.000000000,41616,ok
4097,4150,false,2,4,1,2049,341,matrix_norms,intersection_inverse,154.804612000,1.714948000,0.171539000,19.428044000,1.045166000,22.359697000,7.500606537,0.041730363,179.739786852,1.000000000,465124,ok
4097,4150,false,2,4,1,2049,341,matrix_norms,svd_pseudoinverse,154.804612000,1.714948000,0.171539000,96.434987000,1.306793000,99.628267000,0.131521970,0.041730363,3.151709231,1.000000000,465124,ok
4097,4150,false,2,4,1,2049,341,randomized_range,intersection_inverse,154.804612000,15.953586000,0.190719000,19.673226000,1.066005000,36.883536000,7.500605583,0.041730363,179.739763999,1.000000000,465124,ok
4097,4150,false,2,4,1,2049,341,randomized_range,svd_pseudoinverse,154.804612000,15.953586000,0.190719000,100.334989000,1.400393000,117.879687000,0.131521970,0.041730363,3.151709231,1.000000000,465124,ok
4097,4150,false,2,5,1,2049,204,matrix_norms,intersection_inverse,154.804612000,1.867726000,0.172491000,4.138700000,0.905245000,7.084162000,13.304506302,0.123552322,107.683174584,1.000000000,166464,ok
4097,4150,false,2,5,1,2049,204,matrix_norms,svd_pseudoinverse,154.804612000,1.867726000,0.172491000,50.588901000,1.156229000,53.785347000,0.340855181,0.123552322,2.758792183,1.000000000,166464,ok
4097,4150,false,2,5,1,2049,204,randomized_range,intersection_inverse,154.804612000,10.632547000,0.163165000,3.781218000,0.868332000,15.445262000,7.435013771,0.123552322,60.177045865,1.000000000,166464,ok
4097,4150,false,2,5,1,2049,204,randomized_range,svd_pseudoinverse,154.804612000,10.632547000,0.163165000,50.455851000,1.169768000,62.421331000,0.340485185,0.123552322,2.755797534,1.000000000,166464,ok
4097,4150,false,2,6,2,1025,85,matrix_norms,intersection_inverse,154.804612000,1.732024000,0.110302000,0.433180000,0.728787000,3.004293000,5.399448395,0.120530151,44.797491396,1.000000000,28900,ok
4097,4150,false,2,6,2,1025,85,matrix_norms,svd_pseudoinverse,154.804612000,1.732024000,0.110302000,16.317213000,0.770232000,18.929771000,0.318631500,0.120530151,2.643583351,1.000000000,28900,ok
4097,4150,false,2,6,2,1025,85,randomized_range,intersection_inverse,154.804612000,5.710804000,0.165661000,0.400243000,0.702402000,6.979110000,5.399448395,0.120530151,44.797491396,1.000000000,28900,ok
4097,4150,false,2,6,2,1025,85,randomized_range,svd_pseudoinverse,154.804612000,5.710804000,0.165661000,15.048066000,0.790868000,21.715399000,0.318631500,0.120530151,2.643583351,1.000000000,28900,ok
4097,4150,false,2,7,2,1025,51,matrix_norms,intersection_inverse,154.804612000,1.743018000,0.118726000,0.138161000,0.688580000,2.688485000,4.449468613,0.251202792,17.712655892,1.000000000,10404,ok
4097,4150,false,2,7,2,1025,51,matrix_norms,svd_pseudoinverse,154.804612000,1.743018000,0.118726000,8.406701000,0.848941000,11.117386000,0.556126297,0.251202792,2.213853963,1.000000000,10404,ok
4097,4150,false,2,7,2,1025,51,randomized_range,intersection_inverse,154.804612000,4.746096000,0.124758000,0.141035000,0.690063000,5.701952000,4.906179905,0.251202792,19.530753887,1.000000000,10404,ok
4097,4150,false,2,7,2,1025,51,randomized_range,svd_pseudoinverse,154.804612000,4.746096000,0.124758000,8.230595000,0.730696000,13.832145000,0.556222856,0.251202792,2.214238352,1.000000000,10404,ok
4097,4150,false,2,8,2,1025,170,matrix_norms,intersection_inverse,154.804612000,1.777804000,0.158037000,2.597397000,0.855736000,5.388974000,0.861750364,0.029823966,28.894559326,1.000000000,115600,ok
4097,4150,false,2,8,2,1025,170,matrix_norms,svd_pseudoinverse,154.804612000,1.777804000,0.158037000,35.243204000,0.882594000,38.061639000,0.096337907,0.029823966,3.230217804,1.000000000,115600,ok
4097,4150,false,2,8,2,1025,170,randomized_range,intersection_inverse,154.804612000,9.049060000,0.166456000,2.531133000,0.846848000,12.593497000,0.861750364,0.029823966,28.894559326,1.000000000,115600,ok
4097,4150,false,2,8,2,1025,170,randomized_range,svd_pseudoinverse,154.804612000,9.049060000,0.166456000,32.036161000,0.865002000,42.116679000,0.096337914,0.029823966,3.230218054,1.000000000,115600,ok
4097,4150,false,2,9,2,1025,102,matrix_norms,intersection_inverse,154.804612000,1.750233000,0.110085000,0.632062000,0.729000000,3.221380000,2.460467100,0.087755352,28.037800964,1.000000000,41616,ok
4097,4150,false,2,9,2,1025,102,matrix_norms,svd_pseudoinverse,154.804612000,1.750233000,0.110085000,18.705550000,0.796606000,21.362474000,0.243605614,0.087755352,2.775963032,1.000000000,41616,ok
4097,4150,false,2,9,2,1025,102,randomized_range,intersection_inverse,154.804612000,6.215861000,0.108655000,0.614202000,0.700731000,7.639449000,2.644077063,0.087755352,30.130094570,1.000000000,41616,ok
4097,4150,false,2,9,2,1025,102,randomized_range,svd_pseudoinverse,154.804612000,6.215861000,0.108655000,18.415137000,0.784331000,25.523984000,0.243270397,0.087755352,2.772143133,1.000000000,41616,ok
4097,4150,false,2,10,2,1025,341,matrix_norms,intersection_inverse,154.804612000,1.718819000,0.158270000,19.289994000,1.051031000,22.218114000,0.393416166,0.003861315,101.886568216,1.000000000,465124,ok
4097,4150,false,2,10,2,1025,341,matrix_norms,svd_pseudoinverse,154.804612000,1.718819000,0.158270000,93.312741000,1.429625000,96.619455000,0.014559001,0.003861315,3.770477037,1.000000000,465124,ok
4097,4150,false,2,10,2,1025,341,randomized_range,intersection_inverse,154.804612000,15.953972000,0.281274000,20.073975000,1.100380000,37.409601000,0.393416077,0.003861315,101.886545062,1.000000000,465124,ok
4097,4150,false,2,10,2,1025,341,randomized_range,svd_pseudoinverse,154.804612000,15.953972000,0.281274000,95.656171000,1.432974000,113.324391000,0.014558901,0.003861315,3.770451229,1.000000000,465124,ok
4097,4150,false,2,11,2,1025,204,matrix_norms,intersection_inverse,154.804612000,1.930619000,0.148193000,4.049261000,0.912366000,7.040439000,0.954868734,0.018753905,50.915728834,1.000000000,166464,ok
4097,4150,false,2,11,2,1025,204,matrix_norms,svd_pseudoinverse,154.804612000,1.930619000,0.148193000,48.727542000,1.139639000,51.945993000,0.062953107,0.018753905,3.356799961,1.000000000,166464,ok
4097,4150,false,2,11,2,1025,204,randomized_range,intersection_inverse,154.804612000,10.604916000,0.156633000,3.722487000,0.904273000,15.388309000,0.954868615,0.018753905,50.915722477,1.000000000,166464,ok
4097,4150,false,2,11,2,1025,204,randomized_range,svd_pseudoinverse,154.804612000,10.604916000,0.156633000,49.239174000,1.185701000,61.186424000,0.062953115,0.018753905,3.356800358,1.000000000,166464,ok
4097,4150,false,2,12,3,513,85,matrix_norms,intersection_inverse,154.804612000,1.769256000,0.144032000,0.408358000,0.731980000,3.053626000,0.466504186,0.021238355,21.965175134,1.000000000,28900,ok
4097,4150,false,2,12,3,513,85,matrix_norms,svd_pseudoinverse,154.804612000,1.769256000,0.144032000,15.929543000,0.776293000,18.619124000,0.067522779,0.021238355,3.179284799,1.000000000,28900,ok
4097,4150,false,2,12,3,513,85,randomized_range,intersection_inverse,154.804612000,5.765090000,0.132315000,0.404387000,0.734915000,7.036707000,0.466504246,0.021238355,21.965177941,1.000000000,28900,ok
4097,4150,false,2,12,3,513,85,randomized_range,svd_pseudoinverse,154.804612000,5.765090000,0.132315000,14.805323000,0.804302000,21.507030000,0.067522801,0.021238355,3.179285852,1.000000000,28900,ok
4097,4150,false,2,13,3,513,51,matrix_norms,intersection_inverse,154.804612000,1.750306000,0.113296000,0.152221000,0.707408000,2.723231000,0.836261809,0.062606543,13.357418646,1.000000000,10404,ok
4097,4150,false,2,13,3,513,51,matrix_norms,svd_pseudoinverse,154.804612000,1.750306000,0.113296000,8.102172000,0.712680000,10.678454000,0.182548657,0.062606543,2.915807956,1.000000000,10404,ok
4097,4150,false,2,13,3,513,51,randomized_range,intersection_inverse,154.804612000,4.604882000,0.148972000,0.167672000,0.711604000,5.633130000,0.836261809,0.062606543,13.357418646,1.000000000,10404,ok
4097,4150,false,2,13,3,513,51,randomized_range,svd_pseudoinverse,154.804612000,4.604882000,0.148972000,8.004639000,0.728587000,13.487080000,0.182548657,0.062606543,2.915807956,1.000000000,10404,ok
4097,4150,false,2,14,3,513,170,matrix_norms,intersection_inverse,154.804612000,1.733638000,0.141972000,2.466241000,0.823808000,5.165659000,0.105253242,0.002772897,37.957865069,1.000000000,115600,ok
4097,4150,false,2,14,3,513,170,matrix_norms,svd_pseudoinverse,154.804612000,1.733638000,0.141972000,33.816803000,0.910267000,36.602680000,0.010555645,0.002772897,3.806721373,1.000000000,115600,ok
4097,4150,false,2,14,3,513,170,randomized_range,intersection_inverse,154.804612000,9.028737000,0.170145000,2.410865000,0.858737000,12.468484000,0.105253242,0.002772897,37.957865069,1.000000000,115600,ok
4097,4150,false,2,14,3,513,170,randomized_range,svd_pseudoinverse,154.804612000,9.028737000,0.170145000,31.193442000,0.942191000,41.334515000,0.010555645,0.002772897,3.806721373,1.000000000,115600,ok
4097,4150,false,2,15,3,513,102,matrix_norms,intersection_inverse,154.804612000,1.734911000,0.112913000,0.613189000,0.731690000,3.192703000,0.447273016,0.013347575,33.509684898,1.000000000,41616,ok
4097,4150,false,2,15,3,513,102,matrix_norms,svd_pseudoinverse,154.804612000,1.734911000,0.112913000,18.297688000,0.810163000,20.955675000,0.045861870,0.013347575,3.435970334,1.000000000,41616,ok
4097,4150,false,2,15,3,513,102,randomized_range,intersection_inverse,154.804612000,6.327410000,0.133078000,0.620714000,0.750568000,7.831770000,0.447273046,0.013347575,33.509687131,1.000000000,41616,ok
4097,4150,false,2,15,3,513,102,randomized_range,svd_pseudoinverse,154.804612000,6.327410000,0.133078000,18.215397000,0.797934000,25.473819000,0.045861874,0.013347575,3.435970613,1.000000000,41616,ok
4097,4150,false,2,16,4,257,85,matrix_norms,intersection_inverse,154.804612000,1.725032000,0.109368000,0.391955000,0.716207000,2.942562000,0.049210038,0.001980891,24.842369836,1.000000000,28900,ok
4097,4150,false,2,16,4,257,85,matrix_norms,svd_pseudoinverse,154.804612000,1.725032000,0.109368000,14.815562000,0.775118000,17.425080000,0.007507584,0.001980891,3.790002520,1.000000000,28900,ok
4097,4150,false,2,16,4,257,85,randomized_range,intersection_inverse,154.804612000,5.763138000,0.147984000,0.394219000,0.707059000,7.012400000,0.049210038,0.001980891,24.842369836,1.000000000,28900,ok
4097,4150,false,2,16,4,257,85,randomized_range,svd_pseudoinverse,154.804612000,5.763138000,0.147984000,14.715527000,0.800620000,21.427269000,0.007507584,0.001980891,3.790002520,1.000000000,28900,ok
4097,4150,false,2,17,4,257,51,matrix_norms,intersection_inverse,154.804612000,1.756981000,0.114300000,0.148454000,0.678407000,2.698142000,0.395263284,0.009561076,41.340879574,1.000000000,10404,ok
4097,4150,false,2,17,4,257,51,matrix_norms,svd_pseudoinverse,154.804612000,1.756981000,0.114300000,8.052697000,0.710861000,10.634839000,0.032677125,0.009561076,3.417724717,1.000000000,10404,ok
4097,4150,false,2,17,4,257,51,randomized_range,intersection_inverse,154.804612000,4.590356000,0.138224000,0.143555000,0.657821000,5.529956000,0.395263284,0.009561076,41.340879574,1.000000000,10404,ok
4097,4150,false,2,17,4,257,51,randomized_range,svd_pseudoinverse,154.804612000,4.590356000,0.138224000,8.000236000,0.746601000,13.475417000,0.032677125,0.009561076,3.417724717,1.000000000,10404,ok
4097,4150,false,3,0,0,4097,341,matrix_norms,intersection_inverse,155.171824000,1.775476000,0.157557000,19.749786000,1.188480000,22.871299000,8.573367119,0.238158822,35.998528397,1.000000000,465124,ok
4097,4150,false,3,0,0,4097,341,matrix_norms,svd_pseudoinverse,155.171824000,1.775476000,0.157557000,99.588610000,1.468398000,102.990041000,0.622687280,0.238158822,2.614588344,1.000000000,465124,ok
4097,4150,false,3,0,0,4097,341,randomized_range,intersection_inverse,155.171824000,16.143320000,0.295663000,19.230533000,1.148327000,36.817843000,14.496338844,0.238158822,60.868368087,1.000000000,465124,ok
4097,4150,false,3,0,0,4097,341,randomized_range,svd_pseudoinverse,155.171824000,16.143320000,0.295663000,102.929160000,1.442994000,120.811137000,0.622832060,0.238158822,2.615196256,1.000000000,465124,ok
4097,4150,false,3,1,0,4097,204,matrix_norms,intersection_inverse,155.171824000,1.939600000,0.155840000,4.018289000,0.915210000,7.028939000,19.840270996,0.497880459,39.849467165,1.000000000,166464,ok
4097,4150,false,3,1,0,4097,204,matrix_norms,svd_pseudoinverse,155.171824000,1.939600000,0.155840000,52.626961000,1.171987000,55.894388000,1.128382921,0.497880459,2.266373185,1.000000000,166464,ok
4097,4150,false,3,1,0,4097,204,randomized_range,intersection_inverse,155.171824000,10.715734000,0.180144000,4.090936000,0.921924000,15.908738000,14.776977539,0.497880459,29.679770067,1.000000000,166464,ok
4097,4150,false,3,1,0,4097,204,randomized_range,svd_pseudoinverse,155.171824000,10.715734000,0.180144000,52.284535000,1.133049000,64.313462000,1.130157828,0.497880459,2.269938111,1.000000000,166464,ok
4097,4150,false,3,2,1,2049,170,matrix_norms,intersection_inverse,155.171824000,1.712788000,0.127142000,2.419171000,0.866872000,5.125973000,7.358582973,0.169633135,43.379396159,1.000000000,115600,ok
4097,4150,false,3,2,1,2049,170,matrix_norms,svd_pseudoinverse,155.171824000,1.712788000,0.127142000,36.754876000,0.901299000,39.496105000,0.442522198,0.169633135,2.608701404,1.000000000,115600,ok
4097,4150,false,3,2,1,2049,170,randomized_range,intersection_inverse,155.171824000,9.051147000,0.166137000,2.437978000,0.856035000,12.511297000,35.937656403,0.169633135,211.855168274,0.807155197,115600,ok
4097,4150,false,3,2,1,2049,170,randomized_range,svd_pseudoinverse,155.171824000,9.051147000,0.166137000,33.858305000,0.965861000,44.041450000,0.442406267,0.169633135,2.608017982,1.000000000,115600,ok
4097,4150,false,3,3,1,2049,102,matrix_norms,intersection_inverse,155.171824000,1.699439000,0.121534000,0.625009000,0.751327000,3.197309000,7.492957592,0.353119880,21.219302614,1.000000000,41616,ok
4097,4150,false,3,3,1,2049,102,matrix_norms,svd_pseudoinverse,155.171824000,1.699439000,0.121534000,18.813513000,0.814487000,21.448973000,0.795418024,0.353119880,2.252543879,1.000000000,41616,ok
4097,4150,false,3,3,1,2049,102,randomized_range,intersection_inverse,155.171824000,6.302352000,0.141047000,0.645488000,0.768587000,7.857474000,5.089730263,0.353119880,14.413604420,1.000000000,41616,ok
4097,4150,false,3,3,1,2049,102,randomized_range,svd_pseudoinverse,155.171824000,6.302352000,0.141047000,18.776225000,0.787037000,26.006661000,0.796702862,0.353119880,2.256182410,1.000000000,41616,ok
4097,4150,false,3,4,1,2049,341,matrix_norms,intersection_inverse,155.171824000,1.710203000,0.160770000,19.121838000,1.056651000,22.049462000,2.278033972,0.041730363,54.589364009,1.000000000,465124,ok
4097,4150,false,3,4,1,2049,341,matrix_norms,svd_pseudoinverse,155.171824000,1.710203000,0.160770000,94.560302000,1.411855000,97.843130000,0.132600680,0.041730363,3.177558754,1.000000000,465124,ok
4097,4150,false,3,4,1,2049,341,randomized_range,intersection_inverse,155.171824000,16.010930000,0.180829000,19.078907000,1.155563000,36.426229000,115.988403320,0.041730363,2779.472671667,0.123044923,465124,ok
4097,4150,false,3,4,1,2049,341,randomized_range,svd_pseudoinverse,155.171824000,16.010930000,0.180829000,98.459034000,1.404741000,116.055534000,0.132613137,0.041730363,3.177857274,1.000000000,465124,ok
4097,4150,false,3,5,1,2049,204,matrix_norms,intersection_inverse,155.171824000,1.931467000,0.145038000,4.054650000,0.914242000,7.045397000,4.985464096,0.123552322,40.351035090,1.000000000,166464,ok
4097,4150,false,3,5,1,2049,204,matrix_norms,svd_pseudoinverse,155.171824000,1.931467000,0.145038000,50.786752000,1.112596000,53.975853000,0.340417415,0.123552322,2.755249018,1.000000000,166464,ok
4097,4150,false,3,5,1,2049,204,randomized_range,intersection_inverse,155.171824000,10.638048000,0.158114000,3.884396000,0.901343000,15.581901000,4.985464096,0.123552322,40.351035090,1.000000000,166464,ok
4097,4150,false,3,5,1,2049,204,randomized_range,svd_pseudoinverse,155.171824000,10.638048000,0.158114000,51.684792000,1.219186000,63.700140000,0.340417415,0.123552322,2.755249018,1.000000000,166464,ok
4097,4150,false,3,6,2,1025,85,matrix_norms,intersection_inverse,155.171824000,1.757766000,0.107125000,0.398671000,0.695360000,2.958922000,2.465496063,0.120530151,20.455430000,1.000000000,28900,ok
4097,4150,false,3,6,2,1025,85,matrix_norms,svd_pseudoinverse,155.171824000,1.757766000,0.107125000,16.326823000,0.777315000,18.969029000,0.315793514,0.120530151,2.620037493,1.000000000,28900,ok
4097,4150,false,3,6,2,1025,85,randomized_range,intersection_inverse,155.171824000,5.694836000,0.149533000,0.372471000,0.694294000,6.911134000,2.465496063,0.120530151,20.455430000,1.000000000,28900,ok
4097,4150,false,3,6,2,1025,85,randomized_range,svd_pseudoinverse,155.171824000,5.694836000,0.149533000,15.114348000,0.783654000,21.742371000,0.315793544,0.120530151,2.620037741,1.000000000,28900,ok
4097,4150,false,3,7,2,1025,51,matrix_norms,intersection_inverse,155.171824000,1.722277000,0.106222000,0.170105000,0.667822000,2.666426000,3.790635347,0.251202792,15.089941152,1.000000000,10404,ok
4097,4150,false,3,7,2,1025,51,matrix_norms,svd_pseudoinverse,155.171824000,1.722277000,0.106222000,8.172402000,0.719335000,10.720236000,0.570678592,0.251202792,2.271784431,1.000000000,10404,ok
4097,4150,false,3,7,2,1025,51,randomized_range,intersection_inverse,155.171824000,4.637684000,0.116831000,0.129894000,0.689800000,5.574209000,2.963718891,0.251202792,11.798112865,1.000000000,10404,ok
4097,4150,false,3,7,2,1025,51,randomized_range,svd_pseudoinverse,155.171824000,4.637684000,0.116831000,8.116929000,0.720596000,13.592040000,0.567971826,0.251202792,2.261009208,1.000000000,10404,ok
4097,4150,false,3,8,2,1025,170,matrix_norms,intersection_inverse,155.171824000,1.743420000,0.146558000,2.527585000,0.845469000,5.263032000,1.151291370,0.029823966,38.602892649,1.000000000,115600,ok
4097,4150,false,3,8,2,1025,170,matrix_norms,svd_pseudoinverse,155.171824000,1.743420000,0.146558000,36.951281000,0.912840000,39.754099000,0.095682532,0.029823966,3.208243014,1.000000000,115600,ok
4097,4150,false,3,8,2,1025,170,randomized_range,intersection_inverse,155.171824000,9.065520000,0.168441000,2.512748000,0.864327000,12.611036000,1.151291370,0.029823966,38.602892649,1.000000000,115600,ok
4097,4150,false,3,8,2,1025,170,randomized_range,svd_pseudoinverse,155.171824000,9.065520000,0.168441000,33.757042000,0.939766000,43.930769000,0.095682554,0.029823966,3.208243763,1.000000000,115600,ok
4097,4150,false,3,9,2,1025,102,matrix_norms,intersection_inverse,155.171824000,1.782054000,0.142903000,0.638784000,0.730878000,3.294619000,7.781552792,0.087755352,88.673255720,1.000000000,41616,ok
4097,4150,false,3,9,2,1025,102,matrix_norms,svd_pseudoinverse,155.171824000,1.782054000,0.142903000,18.561999000,0.832787000,21.319743000,0.241167307,0.087755352,2.748177754,1.000000000,41616,ok
4097,4150,false,3,9,2,1025,102,randomized_range,intersection_inverse,155.171824000,6.224558000,0.120722000,0.621975000,0.716252000,7.683507000,4.047044277,0.087755352,46.117349803,1.000000000,41616,ok
4097,4150,false,3,9,2,1025,102,randomized_range,svd_pseudoinverse,155.171824000,6.224558000,0.120722000,18.324991000,0.811102000,25.481373000,0.241434485,0.087755352,2.751222330,1.000000000,41616,ok
4097,4150,false,3,10,2,1025,341,matrix_norms,intersection_inverse,155.171824000,1.723045000,0.158479000,20.440312000,1.131518000,23.453354000,0.723177075,0.003861315,187.287754633,1.000000000,465124,ok
4097,4150,false,3,10,2,1025,341,matrix_norms,svd_pseudoinverse,155.171824000,1.723045000,0.158479000,95.451783000,1.437872000,98.771179000,0.014533565,0.003861315,3.763889813,1.000000000,465124,ok
4097,4150,false,3,10,2,1025,341,randomized_range,intersection_inverse,155.171824000,16.118777000,0.286062000,20.416192000,1.141728000,37.962759000,0.723177075,0.003861315,187.287754633,1.000000000,465124,ok
4097,4150,false,3,10,2,1025,341,randomized_range,svd_pseudoinverse,155.171824000,16.118777000,0.286062000,96.202085000,1.405067000,114.011991000,0.014533565,0.003861315,3.763889813,1.000000000,465124,ok
4097,4150,false,3,11,2,1025,204,matrix_norms,intersection_inverse,155.171824000,1.900549000,0.167133000,4.048836000,0.908321000,7.024839000,0.983153999,0.018753905,52.423962196,1.000000000,166464,ok
4097,4150,false,3,11,2,1025,204,matrix_norms,svd_pseudoinverse,155.171824000,1.900549000,0.167133000,49.279093000,1.124919000,52.471694000,0.063548841,0.018753905,3.388565800,1.000000000,166464,ok
4097,4150,false,3,11,2,1025,204,randomized_range,intersection_inverse,155.171824000,10.645970000,0.166311000,4.037978000,0.901010000,15.751269000,0.983153939,0.018753905,52.423959018,1.000000000,166464,ok
4097,4150,false,3,11,2,1025,204,randomized_range,svd_pseudoinverse,155.171824000,10.645970000,0.166311000,49.184039000,1.103801000,61.100121000,0.063548826,0.018753905,3.388565005,1.000000000,166464,ok
4097,4150,false,3,12,3,513,85,matrix_norms,intersection_inverse,155.171824000,1.707301000,0.115247000,0.378795000,0.705054000,2.906397000,0.911264300,0.021238355,42.906538750,1.000000000,28900,ok
4097,4150,false,3,12,3,513,85,matrix_norms,svd_pseudoinverse,155.171824000,1.707301000,0.115247000,15.817031000,0.767956000,18.407535000,0.069584787,0.021238355,3.276373665,1.000000000,28900,ok
4097,4150,false,3,12,3,513,85,randomized_range,intersection_inverse,155.171824000,5.715783000,0.120312000,0.400288000,0.703259000,6.939642000,0.911264300,0.021238355,42.906538750,1.000000000,28900,ok
4097,4150,false,3,12,3,513,85,randomized_range,svd_pseudoinverse,155.171824000,5.715783000,0.120312000,14.753440000,0.754266000,21.343801000,0.069584787,0.021238355,3.276373665,1.000000000,28900,ok
4097,4150,false,3,13,3,513,51,matrix_norms,intersection_inverse,155.171824000,1.725874000,0.097840000,0.128160000,0.669116000,2.620990000,1.707945108,0.062606543,27.280616663,1.000000000,10404,ok
4097,4150,false,3,13,3,513,51,matrix_norms,svd_pseudoinverse,155.171824000,1.725874000,0.097840000,8.079028000,0.718169000,10.620911000,0.173803672,0.062606543,2.776126312,1.000000000,10404,ok
4097,4150,false,3,13,3,513,51,randomized_range,intersection_inverse,155.171824000,4.564773000,0.113382000,0.126898000,0.652990000,5.458043000,1.707945108,0.062606543,27.280616663,1.000000000,10404,ok
4097,4150,false,3,13,3,513,51,randomized_range,svd_pseudoinverse,155.171824000,4.564773000,0.113382000,8.001407000,0.716729000,13.396291000,0.173803672,0.062606543,2.776126312,1.000000000,10404,ok
